r_custID,r_Inflightwifiservice,r_DepartureArrivaltimeconvenient,r_EaseofOnlinebooking,r_Gatelocation,r_Foodanddrink,r_Onlineboarding,r_Seatcomfort,r_Inflightentertainment,r_Onboardservice,r_Legroomservice,r_Baggagehandling,r_Checkinservice,r_Inflightservice,r_Cleanliness
34517,3,5,3,4,4,3,4,4,5,3,3,3,5,4
34518,4,4,4,3,2,4,2,2,5,5,4,3,3,2
34519,1,3,1,2,5,1,5,5,3,2,1,3,5,5
34520,3,3,3,4,2,3,3,2,4,3,2,4,3,2
34521,2,3,2,2,1,2,1,1,1,5,3,1,3,1
34522,3,2,3,4,4,4,4,2,2,3,2,1,2,4
34523,1,4,1,1,2,5,5,1,1,1,1,5,1,3
34524,2,4,2,3,5,2,5,1,1,2,1,3,1,4
34525,2,2,2,4,3,2,3,3,2,1,4,4,3,3
34526,5,5,5,5,4,5,5,3,3,3,3,4,3,5
34527,3,3,3,4,3,3,3,3,3,2,3,2,4,3
34528,1,4,1,3,3,1,3,3,3,4,5,4,4,3
34531,3,4,4,4,5,5,3,5,3,1,4,5,3,5
34532,2,2,2,2,5,5,5,5,3,2,5,2,1,5
34535,3,5,5,5,3,3,3,3,4,2,4,4,3,3
34536,3,0,3,3,3,3,3,3,2,2,2,2,1,3
34537,1,4,3,4,1,2,1,3,2,4,3,1,2,1
34538,1,5,1,4,1,1,1,1,5,2,5,3,5,1
34539,1,5,1,2,2,1,2,2,3,3,5,3,5,2
34540,3,4,3,3,1,3,5,1,5,3,4,5,5,1
34541,5,5,5,5,4,5,4,4,5,3,3,5,4,4
34542,4,3,4,4,4,4,4,4,4,4,4,5,4,3
34543,5,5,5,5,4,4,4,4,4,2,5,3,4,4
34544,2,1,2,4,2,2,2,2,1,4,4,4,4,2
34545,2,3,3,4,3,3,3,3,4,1,3,1,4,3
34546,2,5,2,4,4,4,4,2,2,2,2,3,2,3
34547,1,1,1,1,5,5,5,5,3,1,4,1,1,5
34548,4,3,4,4,4,4,4,4,3,4,1,5,1,4
34549,3,3,3,3,4,4,4,4,5,1,4,3,1,4
34550,1,1,1,1,2,3,2,4,4,4,4,3,4,5
34551,1,1,1,5,5,1,4,5,5,3,4,4,3,5
34552,4,4,4,4,4,4,3,5,5,5,5,5,5,4
34554,4,4,4,4,4,4,4,4,5,1,5,5,1,4
34556,2,2,2,2,3,2,3,3,2,4,4,3,1,3
34558,5,2,1,1,5,5,5,5,3,4,4,4,5,5
34559,4,5,5,1,3,4,3,3,1,4,4,3,4,3
34560,0,0,0,3,3,0,2,3,4,5,3,3,4,3
34561,4,2,5,5,3,4,3,3,4,4,5,5,3,3
34562,3,3,3,3,2,2,2,2,1,3,3,2,5,2
34563,2,2,2,1,2,2,2,2,4,2,5,2,4,2
34564,3,3,3,3,3,4,2,4,4,4,4,1,4,3
34565,3,2,2,2,3,3,3,3,3,5,4,3,3,3
34566,2,2,2,2,3,2,3,3,1,3,5,3,2,3
34567,1,1,1,1,5,5,5,5,1,4,4,1,3,5
34568,2,2,2,3,5,2,5,5,2,4,3,2,2,5
34569,1,5,1,1,4,4,2,5,5,5,5,2,5,4
34570,5,5,5,5,4,4,4,4,4,2,4,4,4,4
34571,3,5,5,5,3,3,3,3,3,1,1,4,2,3
34572,4,4,5,4,4,4,4,4,5,3,4,2,4,4
34574,3,3,3,3,1,3,4,4,4,4,4,4,4,3
34575,4,3,3,3,4,4,4,1,4,2,3,4,2,4
34576,4,4,5,4,5,5,5,5,4,5,3,4,1,5
34577,1,5,5,5,1,1,1,1,2,5,2,3,4,1
34579,2,2,2,2,5,5,1,5,5,5,5,2,5,5
34581,3,2,2,2,2,3,4,3,3,3,3,2,3,4
34582,4,5,5,5,4,4,4,4,1,3,4,2,4,4
34583,2,2,2,2,5,4,4,2,2,2,2,1,2,1
34584,4,4,4,4,5,5,5,5,4,1,4,5,1,5
34585,2,5,5,5,2,2,2,2,2,1,3,4,3,2
34586,2,2,5,5,3,2,2,2,2,2,2,4,2,1
34587,3,5,5,5,5,2,3,3,3,4,3,2,3,3
34589,3,4,4,4,3,3,3,3,3,1,3,4,4,3
34590,3,3,3,4,1,3,1,1,1,4,3,5,5,1
34592,2,2,2,3,2,2,2,2,2,4,2,3,4,2
34595,4,5,5,3,2,5,2,2,2,4,4,1,4,2
34596,3,3,3,3,4,3,4,4,2,4,3,4,3,4
34597,2,2,2,2,2,2,2,2,3,4,1,3,2,2
34598,2,5,2,4,2,5,5,1,1,2,1,5,1,5
34599,3,2,3,4,4,3,4,4,1,3,4,4,3,4
34600,2,5,2,1,2,3,3,3,4,5,5,3,4,3
34601,3,3,3,4,4,3,4,4,3,2,4,2,4,4
34602,3,5,3,5,1,3,5,1,3,3,4,3,4,1
34603,3,2,3,3,5,3,5,5,3,1,3,1,2,5
34604,2,4,2,3,5,2,3,4,4,2,4,4,4,1
34605,5,5,5,4,4,5,4,4,4,4,5,4,5,4
34607,1,4,2,4,2,2,2,2,5,2,3,5,4,2
34608,3,5,3,3,4,3,4,4,3,4,5,5,4,4
34609,3,5,3,5,5,4,5,1,1,3,1,3,1,3
34610,2,2,2,2,4,2,4,4,1,5,1,4,1,4
34611,2,5,3,1,2,3,2,2,3,5,5,3,5,2
34612,1,4,1,3,2,1,2,2,4,2,4,5,5,2
34613,2,5,2,4,1,2,1,1,4,2,5,3,4,1
34614,3,4,4,1,2,4,2,2,3,4,4,5,4,2
34615,0,3,0,2,1,0,1,1,4,5,3,3,3,1
34616,5,4,4,4,5,5,5,5,5,4,4,5,2,5
34617,4,4,4,4,4,3,3,3,1,4,3,3,4,3
34618,3,4,3,2,5,3,5,5,3,3,3,4,5,5
34619,1,5,1,3,5,1,5,5,4,5,3,3,5,5
34620,3,5,3,1,4,3,4,4,3,4,3,3,5,4
34621,4,5,5,5,4,3,3,5,3,5,3,3,5,3
34622,4,1,1,1,4,4,4,3,4,5,4,4,5,4
34623,2,2,2,2,5,5,5,3,1,5,1,5,2,5
34624,1,1,1,3,1,5,5,1,1,4,5,5,4,5
34625,2,2,2,2,5,5,5,5,4,2,4,5,4,5
34626,3,3,3,2,5,3,4,5,4,2,4,4,5,5
34627,2,4,2,1,4,1,5,3,3,2,3,2,3,4
34628,1,5,1,5,3,1,3,3,3,2,2,1,2,3
34629,3,3,3,3,2,2,2,2,5,1,1,5,2,2
34630,5,3,3,3,1,1,3,5,5,5,5,1,5,3
34632,4,4,4,4,4,3,2,5,5,5,5,3,5,2
34633,4,1,1,1,3,4,3,3,4,1,1,4,2,3
34634,4,3,4,3,5,4,3,5,4,3,5,5,4,5
34636,2,4,4,4,2,2,2,2,4,1,2,2,3,2
34637,4,5,5,5,4,4,4,4,2,1,2,3,4,4
34638,5,4,4,4,5,5,5,5,5,5,2,5,5,5
34639,3,5,5,5,3,3,4,3,3,3,3,2,3,3
34640,4,5,4,3,4,4,4,4,4,4,5,5,4,4
34641,3,1,3,4,5,3,5,5,2,5,3,1,3,5
34642,5,0,4,1,2,4,5,2,3,4,4,4,4,2
34644,4,5,4,1,4,4,4,4,4,5,5,5,5,4
34645,3,4,3,3,4,5,3,3,3,3,3,5,3,3
34647,5,5,5,2,3,5,3,3,5,4,5,5,5,3
34648,4,4,4,1,5,4,5,5,3,2,4,5,4,5
34649,4,2,4,3,5,4,5,5,4,2,4,2,4,5
34650,4,5,4,3,5,4,5,5,5,4,1,1,5,5
34651,2,0,2,2,3,2,3,3,4,4,4,3,5,3
34653,4,4,4,4,2,2,1,4,4,4,4,4,4,4
34655,2,2,2,2,3,4,5,4,4,4,4,3,4,4
34656,5,2,5,5,4,4,4,5,5,5,5,3,5,4
34657,5,5,5,5,3,4,4,4,4,5,4,4,4,4
34659,3,4,3,3,2,4,5,4,4,4,4,3,4,3
34660,2,2,2,2,3,5,4,5,5,5,5,4,5,5
34661,3,3,4,3,5,4,4,5,5,5,5,5,5,4
34662,3,3,3,3,3,4,5,5,5,5,5,5,5,4
34663,3,1,3,3,3,4,4,4,4,4,4,3,4,3
34664,2,1,1,1,3,4,4,2,2,2,2,1,2,2
34665,2,2,2,2,2,5,4,4,4,4,4,5,4,5
34666,3,3,3,4,1,3,1,1,2,2,4,2,4,1
34667,1,5,5,5,1,1,1,1,3,3,4,1,1,1
34668,1,1,1,1,2,5,5,5,5,5,5,5,5,5
34670,3,5,3,4,5,5,1,1,1,3,1,1,1,2
34671,3,4,3,2,4,3,2,4,5,3,5,3,5,4
34672,3,3,4,4,3,4,3,3,2,3,3,4,3,3
34673,5,3,3,3,5,5,5,5,2,2,3,1,1,5
34674,3,5,5,5,3,4,3,3,2,1,3,5,5,3
34678,4,1,1,1,4,4,4,4,2,4,1,3,3,4
34679,4,4,4,4,1,4,3,4,4,4,4,4,4,2
34680,5,3,3,3,5,5,5,5,3,4,3,5,4,5
34682,3,3,3,2,3,2,2,4,5,4,5,2,1,2
34683,2,4,2,2,5,2,5,5,1,5,3,3,2,5
34684,1,1,1,1,4,2,1,5,5,5,5,1,5,2
34685,0,4,0,4,5,4,4,4,4,4,3,1,4,3
34687,0,0,0,3,3,2,1,4,4,4,4,5,4,1
34688,4,4,4,4,4,1,1,5,5,5,5,3,5,5
34689,5,5,5,5,5,5,5,5,3,2,1,4,2,5
34690,5,3,3,3,5,4,5,5,3,4,4,4,5,5
34693,3,3,3,3,4,4,3,4,4,4,4,2,4,3
34694,3,1,4,1,3,3,3,3,3,3,3,3,3,4
34695,5,3,3,3,5,2,4,5,5,5,5,2,5,5
34696,3,0,2,3,5,2,5,5,4,2,5,1,3,5
34697,5,5,5,1,3,5,3,3,1,3,5,2,1,3
34698,5,5,5,5,4,3,3,5,5,5,5,5,5,5
34699,4,4,4,4,4,4,4,4,3,1,1,3,1,4
34700,4,4,4,4,5,3,5,4,4,3,2,5,2,5
34701,1,1,1,1,5,5,5,3,3,3,3,5,5,5
34702,1,1,1,1,4,2,4,5,5,5,5,3,5,4
34703,4,1,1,1,4,4,4,4,4,2,1,3,5,4
34704,0,0,0,2,4,1,5,3,3,3,3,2,3,2
34705,5,5,4,5,5,5,5,5,5,4,5,2,1,5
34706,3,0,3,4,5,3,5,5,2,1,4,3,1,5
34707,4,5,5,5,4,4,4,4,5,5,3,1,4,4
34708,1,2,2,1,3,2,3,3,2,3,5,4,4,3
34709,5,3,3,3,5,5,5,5,2,3,2,5,2,5
34710,4,4,4,4,4,4,4,4,2,4,5,2,1,4
34711,4,4,4,4,2,5,1,4,4,4,4,2,4,5
34712,3,3,3,3,4,3,4,4,5,5,3,2,3,4
34713,4,4,4,1,1,4,1,1,5,1,3,4,5,1
34714,2,2,2,2,1,2,3,5,5,5,5,3,5,4
34715,3,3,2,3,2,2,1,4,4,4,4,1,4,3
34718,3,3,2,3,3,1,4,4,4,4,4,4,4,4
34719,2,4,2,2,3,2,3,3,4,2,4,2,3,3
34720,3,0,3,3,5,3,5,5,5,1,5,3,1,5
34721,4,0,4,1,1,4,1,1,4,5,2,5,4,1
34724,1,5,1,2,4,1,3,4,2,1,1,1,5,4
34726,0,4,0,3,3,2,1,4,4,4,4,3,4,1
34727,1,1,1,1,3,5,1,5,5,5,5,2,5,3
34729,4,4,4,4,5,5,5,5,4,1,5,3,5,5
34730,4,1,4,4,5,4,4,5,1,3,3,1,3,5
34731,3,3,4,3,1,1,5,4,4,4,3,1,4,1
34732,5,5,5,5,1,3,1,4,4,4,4,4,4,1
34733,5,5,5,5,3,4,5,4,4,4,3,3,4,5
34734,3,5,4,5,3,3,2,3,3,3,3,2,3,4
34735,2,3,2,3,4,2,4,4,1,3,3,3,3,4
34736,3,3,3,3,5,3,4,2,2,2,3,4,2,3
34737,2,1,2,3,3,2,3,3,3,3,3,2,3,3
34739,4,0,4,1,3,4,3,3,1,3,4,1,5,3
34740,4,4,4,4,5,5,5,5,3,4,5,4,3,5
34741,4,3,4,2,3,4,1,3,4,3,2,2,3,3
34743,2,1,3,1,3,3,2,2,2,2,2,4,2,4
34744,2,5,3,5,2,3,3,5,1,1,2,3,5,3
34745,3,2,5,2,3,3,3,3,1,1,2,2,3,3
34746,2,2,2,2,1,5,3,5,5,4,5,1,5,4
34747,2,2,2,2,4,3,3,2,2,2,2,2,2,1
34748,2,2,2,4,2,2,2,2,3,3,3,1,4,2
34749,1,1,1,1,1,3,2,4,4,4,4,1,4,4
34750,2,3,3,3,3,2,2,3,3,1,3,4,4,3
34751,3,2,2,2,3,3,3,3,1,3,4,4,3,3
34753,1,2,2,2,3,2,1,1,1,1,1,4,1,3
34754,1,1,1,1,2,3,2,1,1,1,1,3,1,3
34756,2,1,2,2,4,2,4,4,4,5,3,2,3,4
34757,5,4,5,4,3,5,3,3,4,3,4,4,4,3
34758,3,3,3,3,4,4,4,3,3,3,3,2,3,4
34761,4,4,4,4,4,4,4,4,2,4,1,4,2,4
34762,2,2,2,3,2,2,2,2,4,3,4,4,4,2
34763,2,3,2,2,1,2,1,1,3,4,5,4,1,1
34765,4,5,5,5,1,4,4,4,4,4,4,3,4,2
34767,5,1,1,1,5,5,5,5,5,1,2,1,1,5
34768,5,5,5,5,4,2,4,5,5,5,5,5,5,1
34769,3,1,3,4,5,3,5,5,3,3,4,4,3,5
34770,4,5,4,3,2,4,4,2,3,3,3,2,5,2
34771,0,0,0,4,4,0,4,4,4,2,4,1,2,4
34772,3,4,3,3,1,3,1,1,1,5,4,4,4,1
34773,1,2,2,2,3,4,4,1,1,1,1,3,1,3
34774,4,0,5,2,5,5,5,5,5,1,5,1,4,5
34775,3,3,3,3,3,4,3,3,3,3,3,2,3,1
34776,3,2,3,4,1,3,3,3,3,3,3,4,3,3
34778,4,2,4,3,2,4,2,2,1,5,3,4,3,2
34779,2,5,2,4,3,2,3,3,5,3,5,4,4,3
34780,2,1,2,4,2,2,2,2,1,3,3,3,3,2
34781,4,5,4,4,4,4,1,4,1,2,2,3,4,4
34784,1,3,1,3,3,1,3,3,2,1,3,3,2,3
34785,1,4,1,3,2,1,4,2,4,3,5,5,5,2
34786,2,5,0,4,2,0,2,2,1,5,2,4,5,2
34787,2,4,2,3,2,2,2,3,4,4,5,2,4,2
34788,2,5,2,4,5,2,5,5,5,5,4,5,4,5
34789,1,1,1,3,5,2,2,2,2,1,2,1,2,4
34790,2,5,2,1,5,2,5,5,5,5,2,5,3,5
34791,3,4,3,2,3,5,2,4,4,3,4,5,4,3
34792,3,4,3,4,4,5,4,5,5,3,5,3,5,5
34793,1,2,1,4,3,1,3,3,4,3,3,3,3,3
34794,2,2,2,4,2,2,2,2,3,3,4,2,4,2
34795,3,4,3,3,3,3,3,3,3,3,3,4,3,2
34796,3,5,3,3,4,3,4,4,5,4,5,3,1,4
34797,4,1,4,2,2,4,2,2,2,5,2,1,2,2
34800,2,4,2,2,1,2,1,1,5,4,4,2,4,1
34801,1,1,1,3,2,1,2,2,2,4,2,2,3,2
34802,2,4,2,2,3,2,3,3,4,4,4,4,1,3
34803,1,1,1,4,2,1,3,2,3,3,4,4,3,2
34804,1,2,1,3,3,1,3,3,2,3,4,3,3,3
34806,1,4,1,1,3,1,3,3,3,3,4,5,4,3
34807,4,5,4,1,5,5,5,2,2,4,2,5,2,4
34809,4,4,4,1,4,4,3,4,5,2,5,3,4,4
34811,1,1,1,2,4,2,3,1,1,1,1,3,1,3
34812,2,4,2,3,1,2,1,1,4,3,5,4,5,1
34813,1,3,1,1,1,2,5,4,4,1,4,2,4,5
34816,3,4,3,3,5,3,4,5,4,3,2,2,4,5
34818,2,4,2,3,3,2,3,3,2,4,4,4,3,3
34819,2,4,4,3,4,4,4,4,1,5,1,2,3,4
34820,3,4,3,2,1,3,1,1,1,5,3,2,2,1
34821,2,3,0,2,1,0,1,1,5,4,1,4,1,1
34822,5,4,5,5,1,5,1,1,5,2,3,5,3,1
34823,2,3,2,1,5,2,5,5,1,5,2,3,5,5
34824,3,4,4,4,2,4,4,2,4,2,4,5,4,2
34826,5,3,3,3,5,5,5,5,5,5,3,1,3,5
34827,2,2,2,5,3,2,3,3,1,2,4,2,2,3
34828,4,1,1,1,4,4,4,4,3,1,3,1,3,4
34829,2,5,2,2,2,2,3,5,1,1,2,3,2,3
34831,5,0,5,3,4,5,4,4,2,2,3,4,4,4
34832,1,3,1,3,4,1,4,4,3,4,3,3,3,4
34833,4,4,4,4,2,3,1,4,4,4,4,3,4,4
34834,2,2,2,2,2,2,2,2,2,1,4,2,4,2
34835,3,5,5,5,3,3,3,3,2,1,3,2,3,3
34836,4,2,2,2,4,3,4,4,2,3,4,1,4,4
34840,2,3,2,3,5,2,5,5,3,2,3,4,4,5
34841,3,5,5,4,2,5,2,2,3,5,5,5,4,2
34842,4,4,0,4,0,5,5,1,1,3,3,5,4,5
34843,2,4,2,5,1,2,1,1,4,3,5,2,3,1
34844,2,5,2,5,2,2,2,4,3,4,4,2,3,2
34845,3,5,3,3,5,3,5,5,2,1,4,2,5,5
34846,3,3,3,4,4,3,4,4,2,5,4,3,2,4
34847,3,2,3,2,5,3,5,5,4,1,2,1,2,5
34850,4,2,4,2,4,4,4,4,5,4,4,1,5,4
34852,4,4,4,3,3,4,1,3,4,5,4,2,4,3
34855,3,5,3,3,1,3,1,1,4,2,3,3,5,1
34857,3,4,3,1,4,3,4,4,5,5,5,5,5,4
34858,3,4,4,2,4,4,4,4,5,3,5,5,5,4
34860,4,4,4,1,4,4,4,4,5,5,3,4,5,4
34862,2,2,2,1,5,2,5,5,3,2,5,5,4,5
34863,5,5,3,5,3,4,1,5,5,5,5,1,5,1
34864,2,2,2,2,5,2,5,5,3,3,4,2,2,5
34865,2,2,2,2,4,4,4,5,3,5,1,4,3,4
34869,1,3,3,3,1,1,1,1,2,5,2,1,3,1
34870,1,4,2,4,1,1,1,1,5,2,3,1,4,1
34871,2,2,2,2,3,4,4,2,2,2,2,4,2,2
34872,4,4,4,4,2,4,1,4,4,4,4,4,4,4
34873,2,4,4,4,2,2,2,4,3,4,3,2,1,2
34874,2,3,3,3,3,2,3,2,2,2,2,1,2,3
34875,0,5,0,3,3,0,3,3,4,5,5,3,4,3
34876,4,5,4,5,4,4,3,4,3,4,4,5,5,4
34877,5,4,5,3,2,5,2,2,5,5,5,5,4,2
34878,1,4,1,3,1,2,2,5,4,3,4,2,4,2
34880,2,5,2,1,4,2,4,4,5,1,3,4,4,4
34881,0,0,0,3,0,3,1,4,2,4,2,1,4,1
34883,4,4,4,5,4,1,1,4,1,3,3,1,3,1
34884,1,4,1,5,2,1,2,2,4,4,4,5,4,2
34885,0,1,1,5,1,5,3,1,5,5,3,3,3,3
34886,1,1,1,1,4,4,5,4,4,4,4,4,4,5
34887,0,4,0,1,4,5,4,4,4,4,4,3,4,3
34888,5,5,5,5,4,5,4,4,4,4,5,3,4,3
34889,3,3,3,2,5,3,5,5,1,1,3,2,3,5
34891,2,3,3,3,4,3,4,2,2,2,2,3,2,1
34892,3,1,3,4,2,4,3,1,1,3,1,2,1,3
34894,5,5,5,5,5,5,5,5,2,4,3,3,1,5
34895,2,2,2,2,5,5,5,5,2,3,2,4,4,5
34897,5,4,4,4,5,5,5,5,4,2,3,5,4,5
34898,2,2,3,2,2,2,2,2,3,5,5,3,3,2
34899,5,5,5,5,5,5,4,5,4,4,5,1,2,5
34900,0,4,0,4,1,0,1,1,4,2,2,1,1,1
34901,4,1,1,1,4,4,4,3,2,2,3,4,5,4
34902,1,5,1,4,3,1,3,3,4,2,4,1,5,3
34904,2,5,2,4,3,2,3,3,2,4,3,4,2,3
34905,4,3,3,3,4,4,4,4,4,2,4,5,2,4
34906,4,3,4,3,4,4,4,4,4,2,5,1,2,4
34908,3,3,3,3,5,3,5,4,4,4,4,5,4,5
34909,5,3,3,3,5,5,5,5,3,4,3,1,3,5
34910,2,5,5,5,2,2,2,2,4,1,4,4,3,2
34911,4,1,4,4,5,5,5,5,5,4,5,5,5,5
34912,5,5,2,5,1,3,4,5,5,5,5,5,5,2
34915,2,1,2,3,2,2,2,2,1,4,3,2,3,2
34916,3,4,4,4,1,1,3,1,4,2,2,4,3,1
34917,5,3,3,3,5,5,5,5,3,5,1,3,3,5
34918,4,4,4,4,5,5,5,5,1,3,1,1,1,5
34919,4,4,4,4,1,4,1,1,2,2,3,3,3,1
34920,2,1,1,3,3,1,3,3,3,2,3,3,2,3
34921,2,4,2,3,2,2,2,3,2,4,4,2,4,2
34922,3,3,3,3,2,1,1,5,5,5,5,2,5,1
34923,0,4,0,3,2,2,2,2,1,1,4,1,3,2
34925,1,2,0,4,1,0,1,1,2,1,4,4,4,1
34926,3,3,3,3,3,3,3,1,5,2,2,3,4,3
34927,4,4,4,4,5,5,5,3,3,3,3,2,3,1
34928,1,1,1,1,4,3,1,4,4,4,5,2,4,1
34930,2,5,2,2,5,5,4,3,3,2,3,4,3,4
34931,2,5,2,3,3,2,3,3,4,2,5,4,4,3
34932,1,4,1,4,3,4,5,4,4,1,4,3,4,3
34934,2,5,2,3,2,2,2,2,5,3,5,3,4,2
34935,2,3,2,3,4,2,4,4,2,5,4,2,4,4
34936,3,4,3,3,2,3,3,2,5,5,5,3,4,2
34937,5,5,0,3,2,0,2,2,4,2,5,4,4,2
34938,2,4,2,5,5,2,5,5,4,3,5,3,4,5
34939,4,4,4,2,1,4,5,1,5,4,4,4,5,1
34940,1,5,1,3,4,1,2,4,4,3,5,3,4,4
34941,3,4,3,2,2,4,4,1,1,3,1,4,1,4
34942,4,4,4,5,5,4,5,5,4,2,3,3,3,5
34943,4,4,4,4,1,4,1,1,3,2,5,3,4,1
34944,3,5,3,5,1,3,1,1,5,5,5,5,5,1
34945,3,5,3,4,2,3,2,2,5,4,5,3,5,2
34946,1,5,1,4,2,1,2,2,5,3,5,5,5,2
34947,2,5,2,4,1,2,1,1,5,4,5,5,5,1
34948,3,4,3,3,3,4,1,2,2,3,2,3,2,1
34949,3,5,3,3,2,5,4,3,3,3,2,4,3,4
34950,2,4,4,5,4,5,5,3,3,4,3,3,3,2
34951,2,4,2,3,1,2,1,1,5,3,3,4,4,1
34952,3,2,3,3,3,3,3,5,5,3,5,3,5,3
34954,2,5,2,1,2,2,2,2,3,2,5,4,5,2
34955,1,5,1,3,2,1,1,2,4,4,5,3,5,2
34956,3,5,3,4,5,3,5,5,5,4,5,4,5,5
34957,4,4,4,4,1,3,4,4,4,4,4,4,4,2
34959,0,0,0,4,2,0,3,2,2,4,5,4,2,2
34960,1,5,1,3,2,1,2,2,5,3,5,4,5,2
34961,2,5,0,1,0,3,3,5,3,4,4,3,4,3
34963,5,1,1,1,2,4,2,5,5,5,5,5,5,5
34964,3,3,3,5,5,3,5,5,4,2,5,3,5,5
34965,2,2,2,2,3,3,4,2,2,2,2,2,2,2
34966,2,1,2,3,2,2,1,2,4,2,3,3,4,2
34968,0,0,0,4,3,0,3,3,2,4,3,2,1,3
34969,4,3,3,4,4,3,4,4,3,3,3,1,3,4
34970,0,0,0,4,2,1,4,5,5,5,5,4,5,3
34971,3,2,2,2,3,3,3,1,4,3,4,3,2,3
34974,4,5,5,5,2,2,1,4,4,4,4,1,4,2
34975,5,4,4,4,4,1,1,5,5,5,5,5,5,3
34976,2,3,1,3,5,1,5,5,4,1,3,1,3,5
34977,4,5,5,5,4,1,3,4,4,4,4,4,4,5
34978,3,3,3,3,4,4,4,4,2,4,2,4,4,4
34979,2,1,2,1,2,2,2,2,3,3,4,4,3,2
34982,3,4,4,1,1,4,1,1,2,3,2,5,1,1
34983,3,1,3,3,2,3,2,2,4,5,4,4,4,2
34985,1,5,2,3,3,1,5,4,4,2,1,3,4,2
34986,1,4,1,4,3,1,3,3,1,1,4,4,4,3
34987,4,3,4,1,4,5,3,3,3,4,3,5,3,3
34990,3,3,1,3,4,5,5,5,5,4,5,4,5,4
34991,4,5,5,4,2,5,2,2,3,3,5,3,5,2
34992,4,4,4,4,5,4,5,5,5,2,4,4,3,5
34993,3,3,5,3,5,4,5,5,5,4,5,5,5,5
34994,1,1,1,1,4,2,1,5,5,5,5,5,5,5
34995,3,3,1,3,2,4,2,5,5,5,5,3,5,2
34996,2,2,2,4,2,1,4,2,2,3,3,4,2,4
34997,4,4,4,4,4,4,4,4,2,4,3,2,4,4
34998,2,2,2,3,2,2,2,2,4,3,4,1,3,2
35000,2,3,3,3,2,4,4,2,2,2,2,3,2,3
35001,2,2,2,1,2,2,2,2,3,5,2,2,2,2
35002,1,1,4,1,1,4,3,4,4,4,4,1,4,4
35003,3,5,2,2,1,2,1,1,4,5,5,3,4,1
35004,3,5,3,4,3,3,2,3,3,4,4,5,4,3
35005,2,5,2,3,5,2,5,5,5,5,4,3,4,5
35006,2,5,2,3,3,2,3,3,5,2,4,5,5,3
35007,1,4,1,3,5,4,4,1,1,1,1,4,1,3
35008,5,2,2,2,5,5,5,5,5,1,4,3,1,5
35010,5,4,4,4,5,5,5,5,1,2,2,4,3,5
35011,3,5,5,5,3,3,2,3,1,2,4,3,4,3
35014,2,1,1,1,1,3,4,2,2,2,2,4,2,1
35015,3,3,3,3,5,5,5,5,2,1,5,4,3,5
35016,3,1,1,1,2,3,4,3,3,3,3,1,3,4
35018,5,5,5,5,5,5,5,5,4,5,4,5,1,5
35019,3,2,2,2,1,4,4,3,3,3,3,1,3,4
35020,3,4,3,2,3,4,5,5,5,3,5,5,5,5
35021,4,5,4,5,3,4,3,3,3,2,4,3,4,3
35023,2,5,2,3,5,2,5,5,3,2,5,4,5,5
35024,3,4,3,4,3,3,3,3,1,4,4,1,4,3
35025,5,4,4,4,5,5,5,5,4,1,1,4,3,5
35026,4,2,2,2,4,4,4,2,1,5,5,4,4,4
35028,1,3,2,3,2,4,3,1,1,1,1,2,1,1
35029,2,2,2,2,2,4,4,5,5,5,5,5,5,4
35030,4,4,4,2,1,4,1,1,4,5,4,4,4,1
35031,3,3,3,5,2,3,2,2,3,2,1,2,4,2
35032,5,1,4,1,3,3,3,5,5,5,5,3,5,1
35033,3,3,3,3,3,1,3,5,5,5,5,2,5,1
35034,3,3,3,3,5,3,5,5,2,4,4,4,4,5
35035,3,1,3,4,5,3,5,5,1,1,4,2,4,5
35036,3,3,2,3,4,5,4,4,3,4,4,5,4,4
35037,1,1,1,1,5,4,4,5,5,5,5,4,5,4
35038,4,4,4,4,4,5,4,4,4,4,4,3,4,3
35039,1,1,1,1,3,4,5,4,4,4,4,5,4,4
35040,2,2,2,2,4,2,4,4,4,4,5,3,5,4
35041,4,4,4,4,2,5,4,5,5,5,5,3,5,3
35042,5,5,5,3,1,5,1,1,5,2,4,3,5,1
35043,3,3,2,3,4,4,4,4,3,3,5,4,5,4
35044,1,4,4,4,3,2,2,1,1,1,1,4,1,3
35045,4,4,4,4,5,5,4,4,4,4,4,5,4,3
35047,1,1,1,1,5,5,5,4,2,4,5,5,4,5
35048,1,1,1,5,2,1,5,2,5,5,5,3,5,2
35049,2,2,2,2,4,4,4,4,5,5,5,4,4,4
35051,2,2,2,2,3,5,5,4,4,5,4,3,4,5
35052,5,5,5,5,4,5,4,4,4,4,4,4,4,5
35053,5,5,5,5,3,4,4,4,4,4,4,4,4,3
35055,1,1,1,1,4,1,1,4,4,2,5,3,5,4
35056,4,4,4,4,3,4,5,5,5,5,5,5,5,4
35058,2,2,2,2,5,2,5,5,1,2,3,4,3,5
35059,2,2,2,4,1,2,1,1,5,5,5,5,4,1
35060,1,4,4,4,5,4,3,1,1,1,1,3,1,2
35062,1,5,5,5,1,1,1,1,4,1,3,3,4,1
35063,2,2,2,4,3,2,5,3,1,1,3,3,4,3
35064,5,5,5,5,5,5,5,5,3,4,5,5,4,5
35065,1,0,0,4,4,3,3,4,4,0,4,4,4,1
35066,2,2,2,2,1,2,1,1,2,2,2,2,3,1
35067,3,4,4,4,5,4,4,3,3,3,3,3,3,3
35068,1,1,4,1,5,5,4,4,4,4,4,5,4,4
